filename,size,texture,variant,color,class
rabbit_large_bumpy_01_red.png,large,bumpy,1,red,rabbit
rabbit_large_bumpy_01_green.png,large,bumpy,1,green,rabbit
rabbit_large_bumpy_01_blue.png,large,bumpy,1,blue,rabbit
rabbit_large_bumpy_01_yellow.png,large,bumpy,1,yellow,rabbit
rabbit_large_bumpy_01_orange.png,large,bumpy,1,orange,rabbit
rabbit_large_bumpy_01_purple.png,large,bumpy,1,purple,rabbit
rabbit_large_bumpy_01_pink.png,large,bumpy,1,pink,rabbit
rabbit_large_bumpy_01_brown.png,large,bumpy,1,brown,rabbit
rabbit_large_bumpy_01_black.png,large,bumpy,1,black,rabbit
rabbit_large_bumpy_01_gray.png,large,bumpy,1,gray,rabbit
rabbit_large_bumpy_02_red.png,large,bumpy,2,red,rabbit
rabbit_large_bumpy_02_green.png,large,bumpy,2,green,rabbit
rabbit_large_bumpy_02_blue.png,large,bumpy,2,blue,rabbit
rabbit_large_bumpy_02_yellow.png,large,bumpy,2,yellow,rabbit
rabbit_large_bumpy_02_orange.png,large,bumpy,2,orange,rabbit
rabbit_large_bumpy_02_purple.png,large,bumpy,2,purple,rabbit
rabbit_large_bumpy_02_pink.png,large,bumpy,2,pink,rabbit
rabbit_large_bumpy_02_brown.png,large,bumpy,2,brown,rabbit
rabbit_large_bumpy_02_black.png,large,bumpy,2,black,rabbit
rabbit_large_bumpy_02_gray.png,large,bumpy,2,gray,rabbit
rabbit_large_smooth_01_red.png,large,smooth,1,red,rabbit
rabbit_large_smooth_01_green.png,large,smooth,1,green,rabbit
rabbit_large_smooth_01_blue.png,large,smooth,1,blue,rabbit
rabbit_large_smooth_01_yellow.png,large,smooth,1,yellow,rabbit
rabbit_large_smooth_01_orange.png,large,smooth,1,orange,rabbit
rabbit_large_smooth_01_purple.png,large,smooth,1,purple,rabbit
rabbit_large_smooth_01_pink.png,large,smooth,1,pink,rabbit
rabbit_large_smooth_01_brown.png,large,smooth,1,brown,rabbit
rabbit_large_smooth_01_black.png,large,smooth,1,black,rabbit
rabbit_large_smooth_01_gray.png,large,smooth,1,gray,rabbit
rabbit_large_smooth_02_red.png,large,smooth,2,red,rabbit
rabbit_large_smooth_02_green.png,large,smooth,2,green,rabbit
rabbit_large_smooth_02_blue.png,large,smooth,2,blue,rabbit
rabbit_large_smooth_02_yellow.png,large,smooth,2,yellow,rabbit
rabbit_large_smooth_02_orange.png,large,smooth,2,orange,rabbit
rabbit_large_smooth_02_purple.png,large,smooth,2,purple,rabbit
rabbit_large_smooth_02_pink.png,large,smooth,2,pink,rabbit
rabbit_large_smooth_02_brown.png,large,smooth,2,brown,rabbit
rabbit_large_smooth_02_black.png,large,smooth,2,black,rabbit
rabbit_large_smooth_02_gray.png,large,smooth,2,gray,rabbit
rabbit_medium_bumpy_01_red.png,medium,bumpy,1,red,rabbit
rabbit_medium_bumpy_01_green.png,medium,bumpy,1,green,rabbit
rabbit_medium_bumpy_01_blue.png,medium,bumpy,1,blue,rabbit
rabbit_medium_bumpy_01_yellow.png,medium,bumpy,1,yellow,rabbit
rabbit_medium_bumpy_01_orange.png,medium,bumpy,1,orange,rabbit
rabbit_medium_bumpy_01_purple.png,medium,bumpy,1,purple,rabbit
rabbit_medium_bumpy_01_pink.png,medium,bumpy,1,pink,rabbit
rabbit_medium_bumpy_01_brown.png,medium,bumpy,1,brown,rabbit
rabbit_medium_bumpy_01_black.png,medium,bumpy,1,black,rabbit
rabbit_medium_bumpy_01_gray.png,medium,bumpy,1,gray,rabbit
rabbit_medium_bumpy_02_red.png,medium,bumpy,2,red,rabbit
rabbit_medium_bumpy_02_green.png,medium,bumpy,2,green,rabbit
rabbit_medium_bumpy_02_blue.png,medium,bumpy,2,blue,rabbit
rabbit_medium_bumpy_02_yellow.png,medium,bumpy,2,yellow,rabbit
rabbit_medium_bumpy_02_orange.png,medium,bumpy,2,orange,rabbit
rabbit_medium_bumpy_02_purple.png,medium,bumpy,2,purple,rabbit
rabbit_medium_bumpy_02_pink.png,medium,bumpy,2,pink,rabbit
rabbit_medium_bumpy_02_brown.png,medium,bumpy,2,brown,rabbit
