model,class,mean_accuracy,std,n_seeds,test_type
dino_s_resnext50,abacus,0.6239112538282291,0.019296334636693006,3,SCDS
dino_s_resnext50,apple,0.9330568305633754,0.00540165971916594,3,SCDS
dino_s_resnext50,axe,0.8202631606770917,0.020643133798574666,3,SCDS
dino_s_resnext50,babushkadolls,0.9917534286624482,0.0011095983333652098,3,SCDS
dino_s_resnext50,bagel,0.4797560077327294,0.016922907781114938,3,SCDS
dino_s_resnext50,ball,0.9377473928598614,0.0025353304745801245,3,SCDS
dino_s_resnext50,basket,0.19665695983000908,0.010382694565610565,3,SCDS
dino_s_resnext50,bell,0.6112550055315021,0.028745285592750757,3,SCDS
dino_s_resnext50,bird,0.6805142797705727,0.011046649300505581,3,SCDS
dino_s_resnext50,bonzai,0.8228195937873357,0.028431623358239132,3,SCDS
dino_s_resnext50,bread,0.32216885269886447,0.03205189671499869,3,SCDS
dino_s_resnext50,butterfly,0.5963997947138825,0.025572895102916045,3,SCDS
dino_s_resnext50,calculator,0.8737940975253874,0.009832931925319139,3,SCDS
dino_s_resnext50,camera,0.8452748353492098,0.00401150053082437,3,SCDS
dino_s_resnext50,candle,0.8708744056505914,0.007893288846531388,3,SCDS
dino_s_resnext50,cookie,0.5459563575339504,0.019130933085381642,3,SCDS
dino_s_resnext50,doll,0.4037424309840896,0.03249932956777393,3,SCDS
dino_s_resnext50,doorknob,0.6820753495227595,0.01957432635623131,3,SCDS
dino_s_resnext50,dresser,0.5940570196302287,0.024383708794544434,3,SCDS
dino_s_resnext50,dumbell,0.7068481397358704,0.025896847271451907,3,SCDS
dino_s_resnext50,earrings,0.42284210878549083,0.016348960570622337,3,SCDS
dino_s_resnext50,fan,0.30268757785184225,0.028705939288588597,3,SCDS
dino_s_resnext50,goggle,0.8124334738447336,0.00797875869954842,3,SCDS
dino_s_resnext50,grill,0.6123468857700969,0.027418825506597463,3,SCDS
dino_s_resnext50,handbag,0.8044237538510431,0.006930736765091831,3,SCDS
dino_s_resnext50,handgun,0.5256709608158884,0.022299406689738,3,SCDS
dino_s_resnext50,handheldgame,0.5859136474823918,0.03193830388893829,3,SCDS
dino_s_resnext50,headband,0.48989989269485285,0.013966488267751513,3,SCDS
dino_s_resnext50,helmet,0.8318133271729559,0.004414337226155849,3,SCDS
dino_s_resnext50,horse,0.657128061466541,0.011040660683600755,3,SCDS
dino_s_resnext50,keyboard,0.7416315890522963,0.032306611887365645,3,SCDS
dino_s_resnext50,lantern,0.45353280188580536,0.02707497491442782,3,SCDS
dino_s_resnext50,lei,0.5341963586413682,0.022699483632899625,3,SCDS
dino_s_resnext50,lipstick,0.738212332936035,0.015251392891038454,3,SCDS
dino_s_resnext50,lock,0.920022433644518,0.01666186723577111,3,SCDS
dino_s_resnext50,meat,0.5352184443495195,0.007544344019619005,3,SCDS
dino_s_resnext50,microwave,0.5008794260587827,0.013644661524974505,3,SCDS
dino_s_resnext50,muffin,0.5633393127583992,0.014648807367698403,3,SCDS
dino_s_resnext50,nailpolish,0.539664133429132,0.01931612566074764,3,SCDS
dino_s_resnext50,ornament,0.43113822454965084,0.019021649721235212,3,SCDS
dino_s_resnext50,pen,0.33840457615147784,0.012835786486242728,3,SCDS
dino_s_resnext50,phone,0.5784349071156513,0.03610686822987793,3,SCDS
dino_s_resnext50,pillow,0.6142609312557906,0.011856546688792076,3,SCDS
dino_s_resnext50,pipe,0.8098311799281772,0.008861045974285373,3,SCDS
dino_s_resnext50,pitcher,0.6346925617259057,0.013469704832176646,3,SCDS
dino_s_resnext50,powerstrip,0.3200769046407334,0.019370629217254715,3,SCDS
dino_s_resnext50,pumpkin,0.855509792104777,0.012397957782940207,3,SCDS
dino_s_resnext50,rabbit,0.703793612365228,0.015258326441619587,3,SCDS
dino_s_resnext50,ring,0.8306728004600346,0.014142482975410053,3,SCDS
dino_s_resnext50,saddle,0.6893262289484801,0.025250809700640524,3,SCDS
dino_s_resnext50,saltandpeppershake,0.41039084220201166,0.02491790430935743,3,SCDS
dino_s_resnext50,seashell,0.6354883829477128,0.028389738337425016,3,SCDS
dino_s_resnext50,sippycup,0.2312555942660285,0.006278871308969261,3,SCDS
dino_s_resnext50,sodacan,0.5206376766168986,0.018891400901946468,3,SCDS
dino_s_resnext50,stapler,0.6921439740988613,0.013933069621772385,3,SCDS
dino_s_resnext50,stool,0.9912876475376476,0.0036820982821261783,3,SCDS
dino_s_resnext50,suitcase,0.3498645037212657,0.0065706148416493585,3,SCDS
dino_s_resnext50,telescope,0.5330937091342114,0.0043444948828653095,3,SCDS
dino_s_resnext50,tennisracquet,0.5849178526760098,0.03633340588567544,3,SCDS
dino_s_resnext50,toothpaste,0.6742252168800572,0.014436249258433134,3,SCDS
dino_s_resnext50,train,0.8836533866817056,0.028248691051881346,3,SCDS
dino_s_resnext50,tree,0.8057490379901232,0.02114682997198038,3,SCDS
dino_s_resnext50,tricycle,0.9380233596252542,0.004836926926038834,3,SCDS
dino_s_resnext50,trophy,0.5395023331741197,0.01692723817191661,3,SCDS
dino_s_resnext50,trumpet,0.9151404926783681,0.02416927460469832,3,SCDS
dino_s_resnext50,vase,0.7368693401386904,0.0065935851902964564,3,SCDS
dino_s_resnext50,wineglass,0.6852327047733994,0.00489240685262759,3,SCDS
