model,class,mean_accuracy,std,n_seeds,test_type
resnext,abacus,0.6365006630064108,0.025433906339006645,3,SCDS
resnext,apple,0.43765926641719793,0.02279324013199831,3,SCDS
resnext,axe,0.6435309417324833,0.018176099163547878,3,SCDS
resnext,babushkadolls,0.4163449536371495,0.013767227179630722,3,SCDS
resnext,bagel,0.41873806140396813,0.014524567156137777,3,SCDS
resnext,ball,0.7935705948665528,0.019349862086351827,3,SCDS
resnext,basket,0.01241613746652618,0.0055068162289844055,3,SCDS
resnext,bell,0.4344681495865574,0.01557555620758077,3,SCDS
resnext,bird,0.2525471286912934,0.012572324163139687,3,SCDS
resnext,bonzai,0.668458781362007,0.030684436882902493,3,SCDS
resnext,bread,0.1432036223066544,0.024500607465945356,3,SCDS
resnext,butterfly,0.5305036676399263,0.0014317335508303003,3,SCDS
resnext,calculator,0.7745689256661884,0.0027375896851971762,3,SCDS
resnext,camera,0.6055267573185085,0.017121312027750038,3,SCDS
resnext,candle,0.7277454745501531,0.017276558032524227,3,SCDS
resnext,cookie,0.2513727412445302,0.004980738055992977,3,SCDS
resnext,doll,0.3693333274040886,0.010348240496552377,3,SCDS
resnext,doorknob,0.4020472140366887,0.004896422425351161,3,SCDS
resnext,dresser,0.2875463799828751,0.014697458195126247,3,SCDS
resnext,dumbell,0.39436688879841725,0.016199921708029835,3,SCDS
resnext,earrings,0.3016532167362866,0.011095256882394093,3,SCDS
resnext,fan,0.2042549548639667,0.027135499576203724,3,SCDS
resnext,goggle,0.45932772987809595,0.039597803491557775,3,SCDS
resnext,grill,0.5727424222630169,0.021249080774634294,3,SCDS
resnext,handbag,0.748857550953857,0.01187875084924626,3,SCDS
resnext,handgun,0.24506843800322065,0.020204878461963265,3,SCDS
resnext,handheldgame,0.6389520953026708,0.02282337268980845,3,SCDS
resnext,headband,0.46257293548535516,0.013102734062190022,3,SCDS
resnext,helmet,0.6618857004471854,0.0027999336035294505,3,SCDS
resnext,horse,0.4619493204845951,0.014111281223179398,3,SCDS
resnext,keyboard,0.5120701952508538,0.01897499358494013,3,SCDS
resnext,lantern,0.35165596765515517,0.023935873556250334,3,SCDS
resnext,lei,0.5099762544333195,0.011543189000383702,3,SCDS
resnext,lipstick,0.7292089554737499,0.02768072582946587,3,SCDS
resnext,lock,0.8506906017089725,0.019472614383819302,3,SCDS
resnext,meat,0.34493607085654215,0.009573418337156156,3,SCDS
resnext,microwave,0.20148017434235901,0.0162036332700843,3,SCDS
resnext,muffin,0.4087960543344759,0.027919164434034253,3,SCDS
resnext,nailpolish,0.42208902602804227,0.013804359077999793,3,SCDS
resnext,ornament,0.29523490907664346,0.01347005868296713,3,SCDS
resnext,pen,0.19085678508270898,0.013200060270692345,3,SCDS
resnext,phone,0.5139005254620898,0.028337900575464828,3,SCDS
resnext,pillow,0.7527476512363728,0.013883694109619836,3,SCDS
resnext,pipe,0.4729860616555364,0.0073278833390704,3,SCDS
resnext,pitcher,0.8156388640674032,0.015091166148593045,3,SCDS
resnext,powerstrip,0.24471706491494372,0.01790531893552682,3,SCDS
resnext,pumpkin,0.6476906216432967,0.030277460524025065,3,SCDS
resnext,rabbit,0.6394921112679407,0.005624362117945137,3,SCDS
resnext,ring,0.7881541115583669,0.020029183154367865,3,SCDS
resnext,saddle,0.4566750302217169,0.015636870310023587,3,SCDS
resnext,saltandpeppershake,0.35388567801403353,0.026082043422114443,3,SCDS
resnext,seashell,0.19694310693676617,0.033485167157004704,3,SCDS
resnext,sippycup,0.0509069467554391,0.009392756840329504,3,SCDS
resnext,sodacan,0.4573213722536275,0.009150267131399362,3,SCDS
resnext,stapler,0.6352415685122451,0.006192486130246977,3,SCDS
resnext,stool,0.9847006003256004,0.004319926025518768,3,SCDS
resnext,suitcase,0.11106386830391612,0.006442693542382311,3,SCDS
resnext,telescope,0.4101970089765145,0.02048479855372452,3,SCDS
resnext,tennisracquet,0.5248986484652017,0.016093494008641417,3,SCDS
resnext,toothpaste,0.4007915895250285,0.028129132048827832,3,SCDS
resnext,train,0.4949395741669436,0.009355942739479131,3,SCDS
resnext,tree,0.47465024054837973,0.017901263886961175,3,SCDS
resnext,tricycle,0.8691303149396942,0.011720039899018146,3,SCDS
resnext,trophy,0.6436741612554906,0.011525857395043122,3,SCDS
resnext,trumpet,0.8428203510984967,0.008538841326380246,3,SCDS
resnext,vase,0.5409497410951802,0.008868101628745123,3,SCDS
resnext,wineglass,0.38155597097059707,0.01610133244054002,3,SCDS
